POLYGON_ID,ADM0_ISO3,ADM0_NAME,ADM0_CODE,ADM1_NAME,ADM1_CODE,ADM2_NAME,ADM2_CODE,ADM3_NAME,ADM3_CODE,CST_NAME,CST_CODE,HEX05_CODE,HEX05_X,HEX05_Y,PRIO_CODE,PRIO_COL,PRIO_ROW,PRIO_X,PRIO_Y,GEOSET,GEOSET_YEAR,GEOSET_VERSION,GEOSET_UNIT,CENTROID_LONG,CENTROID_LAT,YEAR,GHS_VERSION,GHS_POP_COUNT,GHS_POP_KM2,GHS_POP_COUNT_LI,GHS_POP_KM2_LI,GHS_POP_COUNT_MR,GHS_POP_KM2_MR
EGY_GADM2018_ADM2_251A1055,EGY,Egypt,41,"Bani Suwayf",251,Al-Fashn,1055,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.84523036,28.80933276,1995,GHS_P2019,,,266951.18118209,1035.2318511838,240927.70406157,934.3132776943
EGY_GADM2018_ADM2_185A38635,EGY,Egypt,41,Asyut,185,"Unorganized in Asyut",38635,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.69396948,27.34473974,1995,GHS_P2019,,,396619.2497366,26.4703505582,305276.16901832,20.3741175324
EGY_GADM2018_ADM2_185A34014,EGY,Egypt,41,Asyut,185,Sidfa,34014,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.36868036,26.94921924,1995,GHS_P2019,,,129502.25224656,1437.2815927228,111446.87619807,1236.8938836719
EGY_GADM2018_ADM2_185A31157,EGY,Egypt,41,Asyut,185,"Sahil Salim",31157,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.35669082,27.07196388,1995,GHS_P2019,,,74062.066796961,1338.5133840493,68374.59373901,1235.7244782164
EGY_GADM2018_ADM2_185A25147,EGY,Egypt,41,Asyut,185,"New Asyut City",25147,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.2854627,27.2569631,1995,GHS_P2019,,,20.402215486,3.2443145817,0,0
EGY_GADM2018_ADM2_185A21747,EGY,Egypt,41,Asyut,185,Manfalut,21747,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.94931278,27.30392807,1995,GHS_P2019,,,328749.29381307,1483.8979630733,289078.61461641,1304.8337303524
EGY_GADM2018_ADM2_185A9432,EGY,Egypt,41,Asyut,185,Dayrut,9432,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.7834507,27.54349075,1995,GHS_P2019,,,375380.59749343,1650.0527390183,325539.34592608,1430.966578958
EGY_GADM2018_ADM2_185A2580,EGY,Egypt,41,Asyut,185,"Asyut 2",2580,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.17837116,27.19455225,1995,GHS_P2019,,,137533.56699383,10685.612098136,120033.50270926,9325.9520331396
EGY_GADM2018_ADM2_185A2579,EGY,Egypt,41,Asyut,185,"Asyut 1",2579,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.1552268,27.1834139,1995,GHS_P2019,,,169837.65147859,10662.414653662,149401.10502549,9379.407437801
EGY_GADM2018_ADM2_185A2578,EGY,Egypt,41,Asyut,185,Asyut,2578,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.16890743,27.16934297,1995,GHS_P2019,,,280786.99141564,1393.8851673849,255557.02612472,1268.6383594142
EGY_GADM2018_ADM2_185A1109,EGY,Egypt,41,Asyut,185,Al-Qusiyah,1109,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.81907996,27.41372828,1995,GHS_P2019,,,285944.71846864,1414.0409584373,250302.19187906,1237.7831393371
EGY_GADM2018_ADM2_185A1061,EGY,Egypt,41,Asyut,185,Al-Ghanayim,1061,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.32754086,26.91229692,1995,GHS_P2019,,,53440.370517187,1429.8295944194,46784.369251991,1251.7442350233
EGY_GADM2018_ADM2_185A1056,EGY,Egypt,41,Asyut,185,Al-Fath,1056,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.20949103,27.21687976,1995,GHS_P2019,,,163975.64047239,2058.5765144899,143385.31717809,1800.0822903617
EGY_GADM2018_ADM2_185A1046,EGY,Egypt,41,Asyut,185,Al-Badari,1046,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.42931101,26.97574082,1995,GHS_P2019,,,97650.09367025,1382.168177019,86966.676161543,1230.9519400691
EGY_GADM2018_ADM2_185A137,EGY,Egypt,41,Asyut,185,"Abu Tij",137,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.28957457,27.03731109,1995,GHS_P2019,,,222199.07430729,1501.0824419443,193901.34880872,1309.9150438468
EGY_GADM2018_ADM2_185A101,EGY,Egypt,41,Asyut,185,Abnub,101,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.10972022,27.28949571,1995,GHS_P2019,,,190403.07520076,1437.251882808,173560.74552707,1310.1180641458
EGY_GADM2018_ADM2_184A38634,EGY,Egypt,41,Aswan,184,"Unorganized in Aswan",38634,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.60660357,23.33527464,1995,GHS_P2019,,,293077.89247791,4.8973129963,245423.77199655,4.1010156603
EGY_GADM2018_ADM2_184A25169,EGY,Egypt,41,Aswan,184,"New Tushka City",25169,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.66510384,22.86795457,1995,GHS_P2019,,,80.8746790381,0.324767496,71.5586651443,0.2873572819
EGY_GADM2018_ADM2_184A24904,EGY,Egypt,41,Aswan,184,Nasr,24904,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,33.01245304,24.53034089,1995,GHS_P2019,,,65897.739222142,333.8303915653,58189.853013665,294.7831237589
EGY_GADM2018_ADM2_184A17580,EGY,Egypt,41,Aswan,184,"Kawm Umbu",17580,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.94086128,24.50317583,1995,GHS_P2019,,,186894.22375364,794.7769107406,164181.4631989,698.1897754792
EGY_GADM2018_ADM2_184A14964,EGY,Egypt,41,Aswan,184,Idfu,14964,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.82855886,25.01416222,1995,GHS_P2019,,,194294.40878923,677.0462469672,185108.81606787,645.0377547166
EGY_GADM2018_ADM2_184A9325,EGY,Egypt,41,Aswan,184,Daraw,9325,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.91149439,24.50199626,1995,GHS_P2019,,,85768.67024054,1041.676752761,80631.571395516,979.2857138349
EGY_GADM2018_ADM2_184A2577,EGY,Egypt,41,Aswan,184,"Aswan City",2577,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.97947852,24.06639458,1995,GHS_P2019,,,6.7E-9,4.2E-9,0,0
EGY_GADM2018_ADM2_184A2576,EGY,Egypt,41,Aswan,184,Aswan,2576,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.88276583,24.14118414,1995,GHS_P2019,,,202118.38528741,1144.2318786554,177125.01988353,1002.7395279664
EGY_GADM2018_ADM2_184A136,EGY,Egypt,41,Aswan,184,"Abu Simbel",136,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.54926688,22.58379251,1995,GHS_P2019,,,-3.832E-7,1.06E-8,0,0
EGY_GADM2018_ADM2_174A41168,EGY,Egypt,41,"Ash Sharqiyah",174,"Zaqaziq 2",41168,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.5071786,30.59489503,1995,GHS_P2019,,,96721.493275445,46078.356235631,86599.755844116,41256.335738443
EGY_GADM2018_ADM2_174A41167,EGY,Egypt,41,"Ash Sharqiyah",174,"Zaqaziq 1",41167,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.51591637,30.58536394,1995,GHS_P2019,,,101054.33934995,37433.645595374,89071.437401533,32994.808949402
EGY_GADM2018_ADM2_174A41166,EGY,Egypt,41,"Ash Sharqiyah",174,Zaqaziq,41166,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.50030458,30.58786463,1995,GHS_P2019,,,635966.47029359,1932.7631940592,551610.68802779,1676.3978685453
EGY_GADM2018_ADM2_174A38633,EGY,Egypt,41,"Ash Sharqiyah",174,"Unorganized in Ash Sharqiyah",38633,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.67827783,30.30945934,1995,GHS_P2019,,,145401.62781642,192.0501431643,112760.6827505,148.9371583397
EGY_GADM2018_ADM2_174A25165,EGY,Egypt,41,"Ash Sharqiyah",174,"New Salhiyah",25165,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.98554042,30.63528698,1995,GHS_P2019,,,23689.114536934,43.4273918688,16635.808469752,30.4971201957
EGY_GADM2018_ADM2_174A23141,EGY,Egypt,41,"Ash Sharqiyah",174,"Minya al-Qamh",23141,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.36678638,30.50190709,1995,GHS_P2019,,,478562.8670872,1701.3197317997,419555.6805076,1491.5456399275
EGY_GADM2018_ADM2_174A22203,EGY,Egypt,41,"Ash Sharqiyah",174,"Mashtul as-Suq",22203,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.3778193,30.37387836,1995,GHS_P2019,,,109740.39811365,1689.0356521239,104703.99387439,1611.5193822244
EGY_GADM2018_ADM2_174A16869,EGY,Egypt,41,"Ash Sharqiyah",174,"Kafr Saqr",16869,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.66195892,30.83093262,1995,GHS_P2019,,,187841.57981535,1026.2659874305,164829.2606811,900.5389761727
EGY_GADM2018_ADM2_174A14263,EGY,Egypt,41,"Ash Sharqiyah",174,Hihya,14263,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.5964279,30.65896221,1995,GHS_P2019,,,170265.84948654,1426.3181005184,151763.61892922,1271.3247978454
EGY_GADM2018_ADM2_174A11462,EGY,Egypt,41,"Ash Sharqiyah",174,Faqus,11462,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.85484576,30.74119491,1995,GHS_P2019,,,484297.0771272,1234.936324473,426051.92315442,1086.4137341766
EGY_GADM2018_ADM2_174A9917,EGY,Egypt,41,"Ash Sharqiyah",174,"Diyarb Najm",9917,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.45398833,30.7567685,1995,GHS_P2019,,,296489.38460815,1333.1128821995,256846.21480044,1154.8642732935
EGY_GADM2018_ADM2_174A4598,EGY,Egypt,41,"Ash Sharqiyah",174,Bilbays,4598,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.53008329,30.41094753,1995,GHS_P2019,,,485924.55004184,1416.0309519576,428729.98654132,1249.3604838866
EGY_GADM2018_ADM2_174A2792,EGY,Egypt,41,"Ash Sharqiyah",174,"Awlad Saqr",2792,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.77953053,30.96647523,1995,GHS_P2019,,,159133.66886407,496.0929349045,138985.01240209,433.2802932406
EGY_GADM2018_ADM2_174A1107,EGY,Egypt,41,"Ash Sharqiyah",174,Al-Qurayn,1107,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.7398777,30.61125377,1995,GHS_P2019,,,45511.494730493,3209.5233032375,40542.176797178,2859.0812489229
EGY_GADM2018_ADM2_174A1104,EGY,Egypt,41,"Ash Sharqiyah",174,Al-Qanayat,1104,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.46842201,30.63094657,1995,GHS_P2019,,,28012.576604062,1910.2572210101,24884.008153908,1696.9112457954
EGY_GADM2018_ADM2_174A1071,EGY,Egypt,41,"Ash Sharqiyah",174,Al-Ibrahimiyah,1071,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.56193573,30.73790903,1995,GHS_P2019,,,89015.346205878,1359.2633956033,77566.387699386,1184.4379202268
EGY_GADM2018_ADM2_174A1070,EGY,Egypt,41,"Ash Sharqiyah",174,Al-Husayniyah,1070,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.02572456,30.92649609,1995,GHS_P2019,,,420760.69502004,360.9829289434,366766.03381714,314.6593269795
EGY_GADM2018_ADM2_174A130,EGY,Egypt,41,"Ash Sharqiyah",174,"Abu Kabir",130,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.69881877,30.72773744,1995,GHS_P2019,,,302236.18916216,1444.2874608442,263389.62574546,1258.652495707
EGY_GADM2018_ADM2_174A127,EGY,Egypt,41,"Ash Sharqiyah",174,"Abu Hammad",127,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.68671675,30.53114641,1995,GHS_P2019,,,301702.61412233,1105.5722107456,264272.033859,968.4099607974
EGY_GADM2018_ADM2_174A11,EGY,Egypt,41,"Ash Sharqiyah",174,"10 Ramadan 2",11,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.70009107,30.23776183,1995,GHS_P2019,,,795.7572241554,65.5584138592,845.5322808027,69.6591290617
EGY_GADM2018_ADM2_174A10,EGY,Egypt,41,"Ash Sharqiyah",174,"10 Ramadan 1",10,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.72963717,30.22624017,1995,GHS_P2019,,,10185.246024903,919.7157298542,9512.9913650155,859.0119251983
EGY_GADM2018_ADM2_171A35318,EGY,Egypt,41,"As Suways",171,Suez,35318,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.57109782,29.95214902,1995,GHS_P2019,,,32809.636269107,3338.3133389302,27830.387172997,2831.6849344215
EGY_GADM2018_ADM2_171A29045,EGY,Egypt,41,"As Suways",171,"Port Suez Police Department",29045,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.62015397,29.86791917,1995,GHS_P2019,,,2.03E-8,4.6E-9,0,0
EGY_GADM2018_ADM2_171A11419,EGY,Egypt,41,"As Suways",171,Faisal,11419,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.17242901,30.15764524,1995,GHS_P2019,,,76854.125860009,65.8634969511,66396.82416642,56.9016559255
EGY_GADM2018_ADM2_171A1073,EGY,Egypt,41,"As Suways",171,Al-Janayin,1073,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.65716998,30.09187152,1995,GHS_P2019,,,70469.954450142,55.0813771481,59479.192273518,46.4906760253
EGY_GADM2018_ADM2_171A1044,EGY,Egypt,41,"As Suways",171,Al-Arb'in,1044,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.53536206,29.97600112,1995,GHS_P2019,,,192783.97013164,5547.7377347924,169903.24374109,4889.2998516608
EGY_GADM2018_ADM2_171A3,EGY,Egypt,41,"As Suways",171,'Ataqah,3,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.17885578,29.51390206,1995,GHS_P2019,,,39608.48208238,5.730686753,26671.443231916,3.8589129924
EGY_GADM2018_ADM2_75A33929,EGY,Egypt,41,"Al Wadi al Jadid",75,"Shurtah al-Farafirah",33929,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,26.81031666,27.16769171,1995,GHS_P2019,,,18919.380642039,0.4945787012,16779.784777481,0.4386467104
EGY_GADM2018_ADM2_75A33928,EGY,Egypt,41,"Al Wadi al Jadid",75,"Shurtah al-Dakhlah",33928,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,27.54065089,24.66846493,1995,GHS_P2019,,,69214.053823142,0.2583625976,61386.62234667,0.2291443155
EGY_GADM2018_ADM2_75A3646,EGY,Egypt,41,"Al Wadi al Jadid",75,"Baris Shurtah",3646,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,30.39405398,22.9006284,1995,GHS_P2019,,,2.7183913178,7.26243E-5,2.4052577694,6.4252E-5
EGY_GADM2018_ADM2_75A1112,EGY,Egypt,41,"Al Wadi al Jadid",75,"Al-Wahat al-Kharijah",1112,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.02031068,25.02007831,1995,GHS_P2019,,,72630.566661695,0.8758254081,64700.210130672,0.7801961361
EGY_GADM2018_ADM2_74A38632,EGY,Egypt,41,"Al Uqsur",74,"Unorganized in Al Uqsur",38632,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.70156382,25.61527123,1995,GHS_P2019,,,58265.507295739,154.9058494311,4336.9423115731,11.5302820462
EGY_GADM2018_ADM2_74A37154,EGY,Egypt,41,"Al Uqsur",74,"Tibah Police Dept.",37154,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.70749825,25.74191448,1995,GHS_P2019,,,68252.49303529,1433.4788394949,17197.237556744,361.1864569185
EGY_GADM2018_ADM2_74A21040,EGY,Egypt,41,"Al Uqsur",74,Luxor,21040,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,32.61318292,25.67817474,1995,GHS_P2019,,,371134.5835636,1944.9254758193,40892.987810308,214.2991176159
EGY_GADM2018_ADM2_73A38631,EGY,Egypt,41,"Al Qalyubiyah",73,"Unorganized in Al Qalyubiyah",38631,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.48559215,30.23587217,1995,GHS_P2019,,,50086.846922742,373.2093727184,47991.187459461,357.5941004077
EGY_GADM2018_ADM2_73A38092,EGY,Egypt,41,"Al Qalyubiyah",73,Tukh,38092,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.19594855,30.34443943,1995,GHS_P2019,,,420734.79856315,1813.5269219317,370734.36348746,1598.006039348
EGY_GADM2018_ADM2_73A33911,EGY,Egypt,41,"Al Qalyubiyah",73,"Shubra al-Khaymah 2",33911,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.28377815,30.13599577,1995,GHS_P2019,,,560723.28199164,31822.682194228,504894.84663592,28654.255605238
EGY_GADM2018_ADM2_73A33910,EGY,Egypt,41,"Al Qalyubiyah",73,"Shubra al-Khaymah 1",33910,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.24936606,30.12721835,1995,GHS_P2019,,,421698.76698631,36704.035053142,371304.16635761,32317.763779011
EGY_GADM2018_ADM2_73A33752,EGY,Egypt,41,"Al Qalyubiyah",73,"Shibin al-Qanatir",33752,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.30932101,30.30457866,1995,GHS_P2019,,,361704.63694312,2667.6617821388,320640.78065819,2364.8056148329
EGY_GADM2018_ADM2_73A29635,EGY,Egypt,41,"Al Qalyubiyah",73,Qalyub,29635,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.23033164,30.20369978,1995,GHS_P2019,,,407439.66283208,3103.1781445175,356671.73010693,2716.5149066226
EGY_GADM2018_ADM2_73A29626,EGY,Egypt,41,"Al Qalyubiyah",73,Qaha,29626,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.20427387,30.27269427,1995,GHS_P2019,,,3929.0157663548,892.7175977223,3694.987653351,839.5437172091
EGY_GADM2018_ADM2_73A16870,EGY,Egypt,41,"Al Qalyubiyah",73,"Kafr Shukr",16870,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.28008865,30.5556581,1995,GHS_P2019,,,137903.56868579,1935.8491473043,120902.73772418,1697.1965552457
EGY_GADM2018_ADM2_73A3471,EGY,Egypt,41,"Al Qalyubiyah",73,Banha,3471,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.20648545,30.45085197,1995,GHS_P2019,,,438349.09271329,2600.2336428235,383719.19006336,2276.1756873284
EGY_GADM2018_ADM2_73A1103,EGY,Egypt,41,"Al Qalyubiyah",73,"Al-Qanatir al-Khayriyah",1103,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.15070418,30.21903331,1995,GHS_P2019,,,339653.46991941,3128.3490730477,298730.89173924,2751.4351862295
EGY_GADM2018_ADM2_73A1078,EGY,Egypt,41,"Al Qalyubiyah",73,Al-Khusus,1078,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.31389693,30.15804858,1995,GHS_P2019,,,104522.28537851,33281.306890383,91837.428206384,29242.277099915
EGY_GADM2018_ADM2_73A1077,EGY,Egypt,41,"Al Qalyubiyah",73,Al-Khankah,1077,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.35694642,30.22719561,1995,GHS_P2019,,,339139.05388168,2928.0032756482,296682.04844585,2561.4449286395
EGY_GADM2018_ADM2_73A1040,EGY,Egypt,41,"Al Qalyubiyah",73,Al-'Ubur,1040,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.45156005,30.22556845,1995,GHS_P2019,,,11309.183918147,877.4078909518,5724.8302386701,444.1532883282
EGY_GADM2018_ADM2_72A41214,EGY,Egypt,41,"Al Qahirah",72,"Zawiyya Al-Hamra",41214,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.26966927,30.10059595,1995,GHS_P2019,,,302467.22778322,56905.813763387,296203.06564713,55727.281971646
EGY_GADM2018_ADM2_72A41119,EGY,Egypt,41,"Al Qahirah",72,Zamalik,41119,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.22431473,30.05753178,1995,GHS_P2019,,,34837.232766359,10301.426732646,30979.374470592,9160.6517220368
EGY_GADM2018_ADM2_72A38630,EGY,Egypt,41,"Al Qahirah",72,"Unorganized in Al Qahirah",38630,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.69531801,29.91746354,1995,GHS_P2019,,,31412.307644722,20.7207990233,18441.062217971,12.1644531255
EGY_GADM2018_ADM2_72A38182,EGY,Egypt,41,"Al Qahirah",72,Turah,38182,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.37965957,29.94041646,1995,GHS_P2019,,,90835.396817958,934.7384524645,89487.073045991,920.8635741606
EGY_GADM2018_ADM2_72A33909,EGY,Egypt,41,"Al Qahirah",72,Shubra,33909,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.25007806,30.07304909,1995,GHS_P2019,,,75158.850517315,56214.138680973,73750.994911194,55161.150380343
EGY_GADM2018_ADM2_72A30863,EGY,Egypt,41,"Al Qahirah",72,"Rud al-Faraj",30863,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.23731287,30.07549644,1995,GHS_P2019,,,131720.67277216,43224.441142631,128578.97369385,42193.485378118
EGY_GADM2018_ADM2_72A29649,EGY,Egypt,41,"Al Qahirah",72,"Qasr an-Nil",29649,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.23438455,30.04440679,1995,GHS_P2019,,,13724.769527929,8638.5488365892,13512.360592842,8504.8558840531
EGY_GADM2018_ADM2_72A25152,EGY,Egypt,41,"Al Qahirah",72,"New Cairo 3",25152,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.54323187,29.9698614,1995,GHS_P2019,,,36805.881762931,325.9087511111,41746.17237225,369.6540403292
EGY_GADM2018_ADM2_72A25151,EGY,Egypt,41,"Al Qahirah",72,"New Cairo 2",25151,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.58898451,30.07195793,1995,GHS_P2019,,,31857.067630818,174.3538386556,32176.007100674,176.0993954449
EGY_GADM2018_ADM2_72A25150,EGY,Egypt,41,"Al Qahirah",72,"New Cairo 1",25150,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.55367308,30.01420625,1995,GHS_P2019,,,30683.379884331,174.632875553,26844.943083322,152.7866102861
EGY_GADM2018_ADM2_72A24906,EGY,Egypt,41,"Al Qahirah",72,"Nasr City 2",24906,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.31073866,30.04975178,1995,GHS_P2019,,,102369.6503885,6323.3460192595,97176.601698913,6002.5727858371
EGY_GADM2018_ADM2_72A24905,EGY,Egypt,41,"Al Qahirah",72,"Nasr City 1",24905,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.3694484,30.04127267,1995,GHS_P2019,,,460282.38524592,6121.6877799936,456379.65120204,6069.7819932974
EGY_GADM2018_ADM2_72A23522,EGY,Egypt,41,"Al Qahirah",72,"Monshat Nasr",23522,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.28451512,30.04203164,1995,GHS_P2019,,,200341.19595685,41052.463396431,197883.47895134,40548.845870698
EGY_GADM2018_ADM2_72A14141,EGY,Egypt,41,"Al Qahirah",72,Helwan,14141,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.31925786,29.85168547,1995,GHS_P2019,,,608183.79306891,8469.0448002855,598519.73344393,8334.4714116986
EGY_GADM2018_ADM2_72A14131,EGY,Egypt,41,"Al Qahirah",72,Heliopolis,14131,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.32483539,30.08844418,1995,GHS_P2019,,,140818.03357746,13194.886595232,134594.02141285,12611.686186919
EGY_GADM2018_ADM2_72A13651,EGY,Egypt,41,"Al Qahirah",72,"Hada'iq al-Qubbah",13651,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.2802974,30.08605957,1995,GHS_P2019,,,231348.67629666,68157.388256569,227312.85389328,66968.398896926
EGY_GADM2018_ADM2_72A5883,EGY,Egypt,41,"Al Qahirah",72,Bulaq,5883,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.23424671,30.06167334,1995,GHS_P2019,,,62124.424259451,27347.063977003,61013.161610127,26857.888083148
EGY_GADM2018_ADM2_72A3013,EGY,Egypt,41,"Al Qahirah",72,Badr,3013,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.69839002,30.14375037,1995,GHS_P2019,,,72539.080878081,157.7495814012,9062.8325396776,107.3946567824
EGY_GADM2018_ADM2_72A2905,EGY,Egypt,41,"Al Qahirah",72,"Bab ash-Sha'riyah",2905,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.2584204,30.05851237,1995,GHS_P2019,,,92601.711479236,100000,91066.882614136,100000
EGY_GADM2018_ADM2_72A2850,EGY,Egypt,41,"Al Qahirah",72,Az-Zaytun,2850,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.30005581,30.10284598,1995,GHS_P2019,,,393341.10255206,47381.158698333,385584.8124392,46446.850001977
EGY_GADM2018_ADM2_72A2849,EGY,Egypt,41,"Al Qahirah",72,Az-Zahir,2849,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.26751629,30.06349467,1995,GHS_P2019,,,102147.91217811,47615.229775516,100276.22426987,46742.76113748
EGY_GADM2018_ADM2_72A2591,EGY,Egypt,41,"Al Qahirah",72,At-Tebin,2591,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.32308439,29.78248716,1995,GHS_P2019,,,72433.738939897,3353.9005494626,72515.032892011,3357.6647045963
EGY_GADM2018_ADM2_72A2484,EGY,Egypt,41,"Al Qahirah",72,Ash-Shruq,2484,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.53741424,30.13366953,1995,GHS_P2019,,,17104.949614012,110.6580355686,18922.433190605,122.4159867308
EGY_GADM2018_ADM2_72A2481,EGY,Egypt,41,"Al Qahirah",72,Ash-Sharabiyah,2481,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.26166608,30.07950019,1995,GHS_P2019,,,162658.66355131,47418.814408541,159698.56056976,46555.874981584
EGY_GADM2018_ADM2_72A2430,EGY,Egypt,41,"Al Qahirah",72,"As-Sayidah Zaynab",2430,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.24341622,30.03219404,1995,GHS_P2019,,,93298.263205131,29448.511289042,91956.088788986,29024.869550325
EGY_GADM2018_ADM2_72A2426,EGY,Egypt,41,"Al Qahirah",72,As-Salam,2426,,,,,,,,,,,,,GADM,2018,GADM_v36,ADM2,31.40596676,30.15933367,1995,GHS_P2019,,,546698.30598733,15857.459177201,540904.79903329,15689.413476293
